station_id,observation_time,latitude,longitude,temp_c,dewpoint_c,wind_dir_degrees,wind_speed_kt,altim_in_hg,elevation_m
KIZG,2021-12-03T01:54:00Z,43.98,-70.95,0.6,0,230,6,29.388779,138
KISW,2021-12-03T01:54:00Z,44.37,-89.83,0.6,-3.3,0,0,29.991142,311
KIPT,2021-12-03T01:54:00Z,41.25,-76.92,7.8,0.6,280,10,29.719488,160
KINT,2021-12-03T01:54:00Z,36.13,-80.22,15.6,4.4,220,5,29.920275,292
KINL,2021-12-03T01:54:00Z,48.57,-93.4,-2.8,-6.1,50,3,29.97933,353
KIND,2021-12-03T01:54:00Z,39.72,-86.27,8.3,1.1,320,9,30.02067,242
KIMT,2021-12-03T01:54:00Z,45.82,-88.12,0,-5.6,340,6,29.970472,343
KILN,2021-12-03T01:54:00Z,39.43,-83.8,10,5,290,9,29.97933,325
KHWD,2021-12-03T01:54:00Z,37.67,-122.12,14.4,11.7,280,6,30.050198,9
KGSO,2021-12-03T01:54:00Z,36.1,-79.95,14.4,4.4,230,8,29.899607,275
KGED,2021-12-03T01:54:00Z,38.68,-75.37,17.2,6.1,240,12,29.719488,15
KGCN,2021-12-03T01:54:00Z,35.95,-112.15,2.8,-9.4,0,0,30.250984,1993
KGCK,2021-12-03T01:54:00Z,37.92,-100.72,10,-6.1,180,8,29.958662,877
KFWA,2021-12-03T01:54:00Z,40.98,-85.2,5,-0.6,320,5,30.008858,243
KFIG,2021-12-03T01:54:00Z,41.05,-78.42,6.1,-1.7,300,12,29.790354,461
KFFZ,2021-12-03T01:54:00Z,33.47,-111.72,21.1,2.8,0,0,30,420
KEWN,2021-12-03T01:54:00Z,35.07,-77.05,13.9,8.3,220,8,29.958662,3
KEVV,2021-12-03T01:54:00Z,38.05,-87.52,8.3,5.6,0,0,30.050198,123
KEUG,2021-12-03T01:54:00Z,44.13,-123.22,7.8,5.6,360,7,30.280512,109
KECG,2021-12-03T01:54:00Z,36.27,-76.18,15.6,6.1,200,12,29.84941,2
KDYL,2021-12-03T01:54:00Z,40.33,-75.12,12.8,5,250,7,29.619095,121
KDSV,2021-12-03T01:54:00Z,42.57,-77.72,6.1,0.6,0,6,29.731298,195
KDSM,2021-12-03T01:54:00Z,41.53,-93.67,9.4,-2.8,100,6,29.97933,286
KDEC,2021-12-03T01:54:00Z,39.83,-88.87,9.4,2.2,350,6,30.029528,205
KCRW,2021-12-03T01:54:00Z,38.38,-81.58,16.1,4.4,290,17,29.920275,278
KCOU,2021-12-03T01:54:00Z,38.82,-92.22,15,3.3,90,5,29.991142,272
KCOS,2021-12-03T01:54:00Z,38.82,-104.68,8.9,-8.3,20,6,30.109253,1886
KCEU,2021-12-03T01:54:00Z,34.67,-82.88,16.1,6.7,250,8,30.02067,270
KCAR,2021-12-03T01:54:00Z,46.87,-68.02,3.3,2.8,190,5,29.309055,189
KBWI,2021-12-03T01:54:00Z,39.17,-76.68,18.9,5,280,18,29.698818,42
KBUY,2021-12-03T01:54:00Z,36.05,-79.47,14.4,4.4,230,6,29.899607,185
KBUF,2021-12-03T01:54:00Z,42.93,-78.73,5,-1.7,290,12,29.769686,217
KBTV,2021-12-03T01:54:00Z,44.47,-73.15,7.2,1.1,270,13,29.438976,101
KBOS,2021-12-03T01:54:00Z,42.37,-71.02,11.7,6.7,210,10,29.450787,4
KBKB,2021-12-03T01:54:00Z,31.02,-92.92,15,13.3,0,0,30.100393,74
KBFL,2021-12-03T01:54:00Z,35.43,-119.05,16.7,5,40,3,30.041338,146
KAVP,2021-12-03T01:54:00Z,41.33,-75.72,7.8,1.1,320,14,29.660433,290
KAVL,2021-12-03T01:54:00Z,35.43,-82.53,9.4,2.2,0,0,30.02067,646
KAUW,2021-12-03T01:54:00Z,44.93,-89.62,0,-5,0,0,29.970472,367
KAPN,2021-12-03T01:54:00Z,45.07,-83.57,0.6,-3.3,300,8,29.920275,208
KAPC,2021-12-03T01:54:00Z,38.2,-122.28,12.2,10,0,0,30.059055,5
KALO,2021-12-03T01:54:00Z,42.55,-92.4,6.7,0,160,4,29.970472,264
KAKR,2021-12-03T01:54:00Z,41.03,-81.47,6.7,-0.6,310,7,29.899607,319
KAKQ,2021-12-03T01:54:00Z,36.98,-77,16.1,6.7,220,6,29.819881,34
KAKH,2021-12-03T01:54:00Z,35.2,-81.15,14.4,6.1,0,3,29.958662,242
KACY,2021-12-03T01:54:00Z,39.45,-74.57,15,6.1,240,9,29.660433,18
KAAO,2021-12-03T01:54:00Z,37.75,-97.22,12.2,2.2,190,8,29.949802,429
K1V4,2021-12-03T01:54:00Z,44.42,-72.02,3.3,2.2,,,29.379921,213
K12N,2021-12-03T01:54:00Z,41.02,-74.73,10.6,6.7,0,5,29.589567,178
TJNR,2021-12-03T01:53:00Z,18.25,-65.63,26.7,23.3,70,7,30.02067,7
TISX,2021-12-03T01:53:00Z,17.7,-64.8,25.6,22.2,40,6,30,16
TIST,2021-12-03T01:53:00Z,18.33,-64.98,26.1,21.1,80,6,30,5
PHNL,2021-12-03T01:53:00Z,21.33,-157.93,26.1,20,240,7,29.920275,2
PHLI,2021-12-03T01:53:00Z,21.97,-159.33,22.8,21.7,310,7,29.949802,32
PHKO,2021-12-03T01:53:00Z,19.73,-156.05,27.8,20.6,280,7,29.899607,11
PHJR,2021-12-03T01:53:00Z,21.32,-158.07,27.8,20,220,7,29.929134,9
PAYA,2021-12-03T01:53:00Z,59.52,-139.67,-3.3,-3.9,,,29.899607,9
PAWI,2021-12-03T01:53:00Z,70.63,-160.02,-29.4,-33.3,100,15,30.490158,12
PAWD,2021-12-03T01:53:00Z,60.12,-149.42,-8.3,-14.4,350,26,30.008858,3
PAVL,2021-12-03T01:53:00Z,67.73,-164.55,-23.9,-27.8,90,7,30.41929,6
PATO,2021-12-03T01:53:00Z,60.78,-148.85,-11.1,-13.9,280,8,30.070866,47
PATK,2021-12-03T01:53:00Z,62.32,-150.1,-18.3,-21.1,0,0,30.070866,107
PASO,2021-12-03T01:53:00Z,59.45,-151.7,-7.8,-12.8,10,6,30.100393,20
PASC,2021-12-03T01:53:00Z,70.2,-148.47,-36.1,,220,13,30.670275,17
PAPB,2021-12-03T01:53:00Z,56.58,-169.67,2.8,-2.8,190,16,30.398623,33
PAOT,2021-12-03T01:53:00Z,66.88,-162.6,-29.4,-32.2,110,16,30.499016,3
PAOR,2021-12-03T01:53:00Z,62.97,-141.93,-20.6,-25,310,7,30.171259,524
PAOM,2021-12-03T01:53:00Z,64.5,-165.43,-19.4,-23.3,80,9,30.448818,6
PANN,2021-12-03T01:53:00Z,64.55,-149.08,-22.8,-28.3,350,3,30.46063,110
PANC,2021-12-03T01:53:00Z,61.17,-150.02,-11.7,-20.6,340,6,30.100393,39
PAMR,2021-12-03T01:53:00Z,61.22,-149.85,-13.3,-16.1,290,3,30.100393,43
PAMC,2021-12-03T01:53:00Z,62.97,-155.62,-26.7,-29.4,260,3,30.469488,101
PALH,2021-12-03T01:53:00Z,61.18,-149.97,-12.8,-20,350,5,30.121063,26
PAKV,2021-12-03T01:53:00Z,64.33,-158.72,-30.6,-35,230,4,30.590551,53
PAKT,2021-12-03T01:53:00Z,55.35,-131.72,0,-1.1,150,6,30.121063,27
PAJN,2021-12-03T01:53:00Z,58.35,-134.55,0,-2.2,80,6,29.958662,6
PAIL,2021-12-03T01:53:00Z,59.75,-154.92,-20,-25.6,280,6,30.31004,44
PAHO,2021-12-03T01:53:00Z,59.63,-151.48,-10,-15.6,0,3,30.121063,6
PAGY,2021-12-03T01:53:00Z,59.47,-135.32,-1.1,-3.9,30,11,29.940945,7
PAGK,2021-12-03T01:53:00Z,62.15,-145.45,-16.1,-20,340,6,30.029528,481
PAFA,2021-12-03T01:53:00Z,64.8,-147.87,-25,-27.2,0,0,30.469488,130
PAEN,2021-12-03T01:53:00Z,60.57,-151.25,-15.6,-17.8,340,4,30.121063,30
PAEG,2021-12-03T01:53:00Z,64.78,-141.15,-24.4,-29.4,0,3,30.389763,273
PADQ,2021-12-03T01:53:00Z,57.75,-152.5,-7.2,-14.4,290,12,30.059055,5
PACV,2021-12-03T01:53:00Z,60.5,-145.47,-8.3,-10,120,3,29.878937,15
PACD,2021-12-03T01:53:00Z,55.22,-162.72,-1.1,-3.9,300,9,30.481298,23
PABT,2021-12-03T01:53:00Z,66.92,-151.52,-32.2,-35.6,340,4,30.510826,195
PABR,2021-12-03T01:53:00Z,71.28,-156.78,-25,-28.3,150,9,30.590551,6
PABI,2021-12-03T01:53:00Z,64,-145.72,-22.8,-26.7,250,6,30.351377,388
PABE,2021-12-03T01:53:00Z,60.78,-161.83,-20.6,-23.3,0,0,30.499016,28
PAAQ,2021-12-03T01:53:00Z,61.6,-149.08,-13.9,-15.6,0,0,30.079725,68
KZZV,2021-12-03T01:53:00Z,39.95,-81.9,10,0.6,310,10,29.920275,268
KYKM,2021-12-03T01:53:00Z,46.57,-120.53,7.8,-1.1,300,3,30.209646,319
KYIP,2021-12-03T01:53:00Z,42.23,-83.53,7.8,-1.1,330,9,29.958662,215
KXNA,2021-12-03T01:53:00Z,36.28,-94.3,14.4,3.3,190,4,30.041338,390
KWVI,2021-12-03T01:53:00Z,36.93,-121.78,12.2,10.6,310,3,30.088583,47
KWST,2021-12-03T01:53:00Z,41.35,-71.8,12.2,8.3,220,11,29.500984,20
KWRL,2021-12-03T01:53:00Z,43.97,-107.95,2.8,-1.7,170,8,29.949802,1281
KVUO,2021-12-03T01:53:00Z,45.62,-122.65,8.3,3.3,0,5,30.33071,7
KVRB,2021-12-03T01:53:00Z,27.65,-80.42,10.6,8.3,0,0,30.15059,7
KVLD,2021-12-03T01:53:00Z,30.78,-83.27,10.6,8.9,0,0,30.129921,59
KVIH,2021-12-03T01:53:00Z,38.13,-91.77,11.7,3.3,90,5,30.008858,342
KVGT,2021-12-03T01:53:00Z,36.22,-115.2,17.2,-2.8,340,4,30.079725,664
KVEL,2021-12-03T01:53:00Z,40.45,-109.52,1.1,-5,280,4,30.188976,1604
KVCB,2021-12-03T01:53:00Z,38.38,-121.95,11.7,11.1,0,0,30.070866,30
KUUU,2021-12-03T01:53:00Z,41.53,-71.28,11.7,9.4,200,7,29.489174,45
KUTS,2021-12-03T01:53:00Z,30.75,-95.58,19.4,16.7,0,0,30.109253,103
KUNV,2021-12-03T01:53:00Z,40.85,-77.83,8,0,320,16,29.740158,365
KUNO,2021-12-03T01:53:00Z,36.88,-91.9,11.7,2.8,0,0,30.041338,376
KUIL,2021-12-03T01:53:00Z,47.93,-124.55,2.8,1.1,0,0,30.360237,58
KUAO,2021-12-03T01:53:00Z,45.25,-122.77,9.4,3.3,40,6,30.318897,60
KTYS,2021-12-03T01:53:00Z,35.82,-83.98,13.3,7.2,220,10,30.029528,300
KTYR,2021-12-03T01:53:00Z,32.37,-95.4,17.2,13.9,170,6,30.079725,161
KTXK,2021-12-03T01:53:00Z,33.45,-93.98,19.4,12.8,180,5,30.070866,118
KTWF,2021-12-03T01:53:00Z,42.48,-114.48,6.7,2.2,220,8,30.171259,1269
KTVR,2021-12-03T01:53:00Z,32.35,-91.03,15,12.2,0,0,30.121063,25
KTVL,2021-12-03T01:53:00Z,38.9,-120,2.2,-1.1,0,0,30.250984,1907
KTVC,2021-12-03T01:53:00Z,44.73,-85.58,1.7,-1.1,330,7,29.970472,188
KTUS,2021-12-03T01:53:00Z,32.13,-110.95,22.8,2.8,330,8,30.070866,776
KTUP,2021-12-03T01:53:00Z,34.27,-88.77,12.8,8.9,0,0,30.088583,107
KTUL,2021-12-03T01:53:00Z,36.2,-95.88,18.9,5.6,180,9,29.97933,196
KTTN,2021-12-03T01:53:00Z,40.28,-74.82,13.3,6.1,250,8,29.610237,58
KTTD,2021-12-03T01:53:00Z,45.55,-122.42,10,2.8,310,4,30.318897,8
KTRL,2021-12-03T01:53:00Z,32.72,-96.27,17.2,13.9,170,5,30.070866,144
KTRI,2021-12-03T01:53:00Z,36.48,-82.4,13.3,4.4,260,9,30.02067,456
KTPA,2021-12-03T01:53:00Z,27.97,-82.53,16.1,12.2,0,0,30.15059,2
KTOR,2021-12-03T01:53:00Z,42.07,-104.15,17.2,-2.2,260,9,29.940945,1285
KTOP,2021-12-03T01:53:00Z,39.07,-95.63,8.9,2.8,0,0,29.929134,268
KTOI,2021-12-03T01:53:00Z,31.85,-86.02,12.8,9.4,0,0,30.121063,120
KTMB,2021-12-03T01:53:00Z,25.65,-80.43,20.6,14.4,40,4,30.129921,2
KTLH,2021-12-03T01:53:00Z,30.4,-84.35,12.2,10,0,0,30.129921,17
KTKI,2021-12-03T01:53:00Z,33.18,-96.58,16.7,12.8,140,3,30.050198,173
KTIW,2021-12-03T01:53:00Z,47.27,-122.58,6.1,1.1,30,7,30.351377,89
KTHV,2021-12-03T01:53:00Z,39.92,-76.88,14.4,4.4,290,10,29.698818,141
KTDZ,2021-12-03T01:53:00Z,41.57,-83.48,6.7,-1.1,300,8,29.970472,189
KTCS,2021-12-03T01:53:00Z,33.23,-107.27,17.2,0.6,180,10,30.159449,1471
KTCC,2021-12-03T01:53:00Z,35.18,-103.6,11.7,-11.1,230,8,30.008858,1233
KSWO,2021-12-03T01:53:00Z,36.17,-97.08,13.9,3.9,170,6,29.97933,293
KSTS,2021-12-03T01:53:00Z,38.5,-122.82,12.8,9.4,0,0,30.059055,35
KSTP,2021-12-03T01:53:00Z,44.93,-93.05,6.1,-2.2,0,0,30,213
KSTJ,2021-12-03T01:53:00Z,39.77,-94.92,9.4,2.8,140,5,29.940945,247
KSTC,2021-12-03T01:53:00Z,45.55,-94.05,2.2,-1.7,0,0,29.958662,302
KSSI,2021-12-03T01:53:00Z,31.15,-81.38,13.9,11.1,220,4,30.100393,6
KSSF,2021-12-03T01:53:00Z,29.33,-98.47,18.9,16.7,0,0,30.088583,175
KSRQ,2021-12-03T01:53:00Z,27.4,-82.57,16.1,12.2,0,0,30.129921,5
KSPW,2021-12-03T01:53:00Z,43.17,-95.22,6.1,-0.6,70,6,29.958662,407
KSPG,2021-12-03T01:53:00Z,27.77,-82.63,17.8,13.3,340,6,30.129921,1
KSPB,2021-12-03T01:53:00Z,45.77,-122.87,8.3,3.3,340,4,30.318897,15
KSNY,2021-12-03T01:53:00Z,41.1,-102.98,11.7,-3.9,250,11,29.949802,1307
KSNS,2021-12-03T01:53:00Z,36.67,-121.6,12.8,10.6,300,7,30.079725,20
KSNA,2021-12-03T01:53:00Z,33.67,-117.87,14.4,11.1,220,5,30.079725,14
KSMQ,2021-12-03T01:53:00Z,40.62,-74.67,11.7,6.1,0,5,29.568897,30
KSMF,2021-12-03T01:53:00Z,38.7,-121.6,12.8,10.6,0,0,30.050198,7
KSLN,2021-12-03T01:53:00Z,38.8,-97.65,11.1,1.7,160,4,29.911417,377
KSJC,2021-12-03T01:53:00Z,37.37,-121.92,15.6,9.4,330,4,30.050198,13
KSIY,2021-12-03T01:53:00Z,41.77,-122.47,5,1.1,0,0,30.188976,807
KSHR,2021-12-03T01:53:00Z,44.77,-106.97,8.9,2.2,260,10,30.041338,1212
KSGR,2021-12-03T01:53:00Z,29.62,-95.65,20,17.2,160,5,30.109253,22
KSFF,2021-12-03T01:53:00Z,47.68,-117.32,6.1,2.2,0,0,30.159449,593
KSFB,2021-12-03T01:53:00Z,28.77,-81.23,16.1,9.4,170,4,30.138779,16
KSEG,2021-12-03T01:53:00Z,40.82,-76.87,9.4,4.4,310,13,29.731298,136
KSEA,2021-12-03T01:53:00Z,47.45,-122.32,6.7,1.7,20,9,30.339567,115
KSDL,2021-12-03T01:53:00Z,33.62,-111.92,22.2,2.2,0,0,30.02067,438
KSDB,2021-12-03T01:53:00Z,34.75,-118.72,16.1,-11.1,320,3,30.180119,1377
KSBM,2021-12-03T01:53:00Z,43.78,-87.85,3.9,-2.2,350,5,29.991142,225
KSBA,2021-12-03T01:53:00Z,34.43,-119.85,12.2,10,240,3,30.088583,2
KSAV,2021-12-03T01:53:00Z,32.12,-81.2,15.6,11.1,230,4,30.079725,10
KSAF,2021-12-03T01:53:00Z,35.62,-106.1,9.4,-8.9,0,0,30.188976,1918
KSAC,2021-12-03T01:53:00Z,38.5,-121.5,11.7,11.1,0,0,30.059055,5
KRXE,2021-12-03T01:53:00Z,43.83,-111.8,5.6,1.1,70,5,30.15059,1483
KRWL,2021-12-03T01:53:00Z,41.8,-107.2,7.8,-4.4,240,5,30.159449,2066
KRWI,2021-12-03T01:53:00Z,35.85,-77.9,15,6.1,210,9,29.890747,46
KRWF,2021-12-03T01:53:00Z,44.55,-95.08,5,2.2,0,0,29.97933,312
KRVS,2021-12-03T01:53:00Z,36.05,-95.98,11.7,6.1,0,0,30,191
KRUE,2021-12-03T01:53:00Z,35.25,-93.1,10,6.7,0,0,30.041338,119
KRTN,2021-12-03T01:53:00Z,36.73,-104.5,5.6,-13.3,360,9,30.109253,1939
KRSW,2021-12-03T01:53:00Z,26.53,-81.75,17.2,14.4,40,3,30.138779,8
KRSL,2021-12-03T01:53:00Z,38.87,-98.82,11.1,1.1,190,10,29.899607,569
KRQE,2021-12-03T01:53:00Z,35.65,-109.07,2.2,-11.7,0,0,30.259842,2056
KRNT,2021-12-03T01:53:00Z,47.5,-122.22,7.8,2.8,360,7,30.351377,7
KRNM,2021-12-03T01:53:00Z,33.03,-116.92,10.6,8.3,250,3,30.079725,423
KRMG,2021-12-03T01:53:00Z,34.35,-85.17,10.6,8.3,270,4,30.079725,196
KRME,2021-12-03T01:53:00Z,43.22,-75.4,6.1,2.2,280,13,29.568897,146
KRKP,2021-12-03T01:53:00Z,28.08,-97.05,20.6,20,120,6,30.109253,8
KRIW,2021-12-03T01:53:00Z,43.07,-108.43,11.7,-0.6,300,15,30.029528,1662
KRIL,2021-12-03T01:53:00Z,39.53,-107.73,4.4,-3.9,0,0,30.200787,1683
KRHI,2021-12-03T01:53:00Z,45.63,-89.48,-0.6,-3.3,0,0,29.949802,493
KRDD,2021-12-03T01:53:00Z,40.52,-122.3,14.4,7.8,0,0,30.050198,152
KRBD,2021-12-03T01:53:00Z,32.68,-96.87,18.9,13.3,180,6,30.050198,200
KRAL,2021-12-03T01:53:00Z,33.95,-117.45,15,7.2,260,3,30.070866,254
KRAC,2021-12-03T01:53:00Z,42.77,-87.82,5,-3.9,270,4,30.008858,203
KPWA,2021-12-03T01:53:00Z,35.53,-97.65,13.3,-2.2,190,7,30,390
KPUW,2021-12-03T01:53:00Z,46.75,-117.12,5.6,2.8,240,3,30.188976,774
KPUC,2021-12-03T01:53:00Z,39.62,-110.75,3.9,-4.4,360,3,30.209646,1777
KPUB,2021-12-03T01:53:00Z,38.28,-104.5,8.9,-7.2,0,0,30.008858,1441
KPSX,2021-12-03T01:53:00Z,28.72,-96.25,19.4,18.9,140,6,30.121063,4
KPSP,2021-12-03T01:53:00Z,33.82,-116.5,23.3,-1.1,0,0,30.02067,123
KPSC,2021-12-03T01:53:00Z,46.27,-119.12,9.4,1.1,0,0,30.209646,121
KPRC,2021-12-03T01:53:00Z,34.65,-112.42,9.4,0,200,5,30.188976,1528
KPRB,2021-12-03T01:53:00Z,35.67,-120.63,13.9,5,90,3,30.050198,249
KPOF,2021-12-03T01:53:00Z,36.77,-90.32,11.7,7.8,0,0,30.008858,99
KPNS,2021-12-03T01:53:00Z,30.48,-87.18,17.8,15,270,6,30.138779,34
KPNC,2021-12-03T01:53:00Z,36.73,-97.1,10,3.3,0,0,29.970472,304
KPMP,2021-12-03T01:53:00Z,26.25,-80.12,19.4,15.6,330,3,30.129921,4
KPMD,2021-12-03T01:53:00Z,34.63,-118.08,11.7,-10,190,6,30.100393,764
KPKD,2021-12-03T01:53:00Z,46.9,-95.07,0,-5,30,3,29.958662,439
KPKB,2021-12-03T01:53:00Z,39.35,-81.43,12.2,3.9,290,7,29.920275,245
KPIR,2021-12-03T01:53:00Z,44.38,-100.28,3.3,-2.8,10,9,29.899607,524
KPIL,2021-12-03T01:53:00Z,26.17,-97.33,21.7,20.6,120,5,30.100393,5
KPIH,2021-12-03T01:53:00Z,42.92,-112.57,7.8,0.6,210,9,30.159449,1357
KPIE,2021-12-03T01:53:00Z,27.92,-82.68,14.4,13.9,320,4,30.15059,1
KPHD,2021-12-03T01:53:00Z,40.47,-81.42,7.8,1.1,320,4,29.920275,272
KPGD,2021-12-03T01:53:00Z,26.92,-82,15.6,13.9,0,0,30.15059,7
KPGA,2021-12-03T01:53:00Z,36.92,-111.45,8.9,-6.1,0,0,30.171259,1310
KPDX,2021-12-03T01:53:00Z,45.6,-122.62,8.3,3.3,330,5,30.33071,7
KPDT,2021-12-03T01:53:00Z,45.7,-118.83,8.9,1.1,230,12,30.221457,453
KPDK,2021-12-03T01:53:00Z,33.88,-84.3,10,6.7,0,0,30.079725,299
KPBI,2021-12-03T01:53:00Z,26.68,-80.1,18.3,13.9,0,0,30.138779,4
KPBG,2021-12-03T01:53:00Z,44.65,-73.47,6.1,1.7,0,6,29.430119,61
KPBF,2021-12-03T01:53:00Z,34.18,-91.93,16.1,8.9,200,5,30.079725,63
KPAH,2021-12-03T01:53:00Z,37.07,-88.77,9.4,5.6,0,0,30.029528,125
KPAE,2021-12-03T01:53:00Z,47.92,-122.28,5.6,2.2,330,3,30.351377,166
KP68,2021-12-03T01:53:00Z,39.6,-116,0.6,-9.4,170,3,30.221457,1813
KOXB,2021-12-03T01:53:00Z,38.32,-75.12,17.2,6.7,260,11,29.731298,2
KOWD,2021-12-03T01:53:00Z,42.18,-71.17,12.8,6.7,210,7,29.459646,14
KOVS,2021-12-03T01:53:00Z,43.15,-90.68,7.8,-2.2,0,0,30.008858,205
KOVE,2021-12-03T01:53:00Z,39.5,-121.62,13.3,9.4,340,3,30.079725,56
KOTM,2021-12-03T01:53:00Z,41.1,-92.45,7.2,-1.7,100,6,29.991142,254
KOSU,2021-12-03T01:53:00Z,40.08,-83.08,8.9,0,330,10,29.970472,276
KOSH,2021-12-03T01:53:00Z,43.98,-88.55,3.3,-2.8,350,5,30,239
KORL,2021-12-03T01:53:00Z,28.55,-81.33,16.1,7.8,150,3,30.138779,32
KOQT,2021-12-03T01:53:00Z,36.02,-84.23,12.2,5.6,270,3,30.050198,276
KOPF,2021-12-03T01:53:00Z,25.92,-80.28,20.6,14.4,0,0,30.129921,1
KONT,2021-12-03T01:53:00Z,34.05,-117.58,14.4,8.9,240,7,30.070866,279
KONO,2021-12-03T01:53:00Z,44.02,-117.02,3.9,1.1,280,4,30.200787,668
KOMK,2021-12-03T01:53:00Z,48.47,-119.52,3.3,-2.2,0,0,30.15059,395
KOLF,2021-12-03T01:53:00Z,48.1,-105.58,6.1,-0.6,320,13,29.899607,605
KOJC,2021-12-03T01:53:00Z,38.85,-94.73,13.9,3.3,140,6,29.949802,328
KOGD,2021-12-03T01:53:00Z,41.2,-112.02,6.7,1.1,0,0,30.200787,1356
KOGB,2021-12-03T01:53:00Z,33.47,-80.85,12.2,7.2,0,0,30.041338,59
KODX,2021-12-03T01:53:00Z,41.62,-98.95,5,0.6,200,3,29.84941,628
KODO,2021-12-03T01:53:00Z,31.92,-102.4,20,2.8,190,5,30.088583,912
KOAK,2021-12-03T01:53:00Z,37.72,-122.23,13.3,11.1,290,12,30.059055,3
KNUI,2021-12-03T01:53:00Z,38.15,-76.43,17.8,5.6,230,10,29.719488,4
KNSI,2021-12-03T01:53:00Z,33.23,-119.45,12.2,10,290,6,30.088583,161
KNQX,2021-12-03T01:53:00Z,24.57,-81.67,21.7,17.8,10,5,30.121063,2
KNIP,2021-12-03T01:53:00Z,30.23,-81.67,15.6,10.6,0,0,30.129921,3
KNEW,2021-12-03T01:53:00Z,30.05,-90.03,17.8,13.9,180,4,30.159449,1
KMYV,2021-12-03T01:53:00Z,39.1,-121.57,12.8,10,0,0,30.070866,18
KMWT,2021-12-03T01:53:00Z,34.55,-93.58,14.4,7.2,0,0,30.050198,220
KMWL,2021-12-03T01:53:00Z,32.78,-98.07,16.7,9.4,140,9,30.02067,288
KMVY,2021-12-03T01:53:00Z,41.4,-70.62,12.8,10.6,220,14,29.518702,18
KMTO,2021-12-03T01:53:00Z,39.47,-88.27,8.3,2.8,280,5,30.02067,216
KMTJ,2021-12-03T01:53:00Z,38.5,-107.9,3.9,-4.4,170,5,30.221457,1755
KMTH,2021-12-03T01:53:00Z,24.73,-81.05,21.7,17.8,350,5,30.121063,1
KMSY,2021-12-03T01:53:00Z,30,-90.25,17.8,14.4,180,4,30.159449,0
KMSS,2021-12-03T01:53:00Z,44.93,-74.85,3.9,1.1,270,13,29.489174,60
KMSP,2021-12-03T01:53:00Z,44.88,-93.23,5.6,-1.7,340,3,29.97933,255
KMSO,2021-12-03T01:53:00Z,46.92,-114.1,9.4,0.6,340,6,30.100393,974
KMSN,2021-12-03T01:53:00Z,43.13,-89.35,3.3,-4.4,0,0,30,262
KMSL,2021-12-03T01:53:00Z,34.75,-87.6,11.7,7.2,0,0,30.079725,170
KMRB,2021-12-03T01:53:00Z,39.4,-77.98,15.6,3.9,280,23,29.740158,165
KMPO,2021-12-03T01:53:00Z,41.13,-75.38,5.6,3.3,300,20,29.601377,576
KMOD,2021-12-03T01:53:00Z,37.62,-120.95,13.9,10,0,0,30.041338,25
KMNN,2021-12-03T01:53:00Z,40.62,-83.07,5,-0.6,340,7,29.970472,301
KMMV,2021-12-03T01:53:00Z,45.2,-123.13,10.6,3.3,10,11,30.318897,48
KMMK,2021-12-03T01:53:00Z,41.52,-72.83,10,6.1,180,7,29.489174,30
KMLU,2021-12-03T01:53:00Z,32.52,-92.03,15,13.3,0,0,30.121063,22
KMLT,2021-12-03T01:53:00Z,45.65,-68.7,1.1,1.1,0,0,29.359253,121
KMLS,2021-12-03T01:53:00Z,46.43,-105.88,7.8,4.4,310,6,29.958662,800
KMLP,2021-12-03T01:53:00Z,47.45,-115.67,0,-2.8,,,30.100393,1837
KMLC,2021-12-03T01:53:00Z,34.88,-95.78,18.3,7.8,180,3,30.029528,231
KMLB,2021-12-03T01:53:00Z,28.1,-80.65,12.8,8.9,0,0,30.138779,7
KMKO,2021-12-03T01:53:00Z,35.65,-95.37,13.9,5.6,150,6,30.029528,184
KMKL,2021-12-03T01:53:00Z,35.6,-88.92,13.3,5.6,220,4,30.059055,130
KMIW,2021-12-03T01:53:00Z,42.12,-92.92,5,-1.7,110,5,29.97933,296
KMIE,2021-12-03T01:53:00Z,40.23,-85.4,7.2,2.2,310,6,30.008858,286
KMIC,2021-12-03T01:53:00Z,45.07,-93.35,4.4,-2.2,0,0,29.970472,263
KMIA,2021-12-03T01:53:00Z,25.8,-80.32,22.2,15.6,30,3,30.121063,1
KMHT,2021-12-03T01:53:00Z,42.93,-71.43,9.4,6.1,220,3,29.421259,68
KMHE,2021-12-03T01:53:00Z,43.77,-98.03,4.4,-2.2,100,6,29.899607,397
KMGY,2021-12-03T01:53:00Z,39.6,-84.23,10.6,4.4,280,6,29.97933,290
KMGW,2021-12-03T01:53:00Z,39.65,-79.92,12.8,3.9,270,12,29.870079,375
KMGM,2021-12-03T01:53:00Z,32.3,-86.4,13.3,11.1,200,4,30.109253,64
KMFE,2021-12-03T01:53:00Z,26.18,-98.25,22.8,20.6,120,7,30.100393,29
KMDW,2021-12-03T01:53:00Z,41.78,-87.75,8.3,-5.6,300,4,30.008858,186
KMCW,2021-12-03T01:53:00Z,43.15,-93.33,5,-0.6,0,0,29.97933,363
KMCO,2021-12-03T01:53:00Z,28.42,-81.33,17.8,6.7,0,4,30.15059,27
KMCN,2021-12-03T01:53:00Z,32.68,-83.65,13.3,8.9,280,5,30.088583,104
KMCK,2021-12-03T01:53:00Z,40.2,-100.58,13.9,-2.8,250,7,29.899607,780
KMCI,2021-12-03T01:53:00Z,39.3,-94.73,10.6,2.8,150,8,29.940945,308
